2025-07-22 21:56:09.405 [INFO   ] EventBus initialized
2025-07-22 22:55:54.905 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.918 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.930 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.943 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.955 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.968 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.981 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:54.993 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.006 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.018 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.031 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.044 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.057 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.069 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.082 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.095 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.107 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.120 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.132 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.145 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.157 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.171 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.183 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.196 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.208 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.221 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.233 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.246 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.258 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.271 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.284 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.297 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.309 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.322 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.334 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.347 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.359 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.372 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.384 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.396 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.409 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.422 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.435 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.447 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.459 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.472 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.484 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.497 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.509 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.521 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.534 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.547 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.559 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.572 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.584 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.597 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.609 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.621 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.634 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.646 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.659 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.672 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.684 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.696 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.708 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.720 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.733 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.746 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.758 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.771 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.811 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.827 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.838 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.849 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.861 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.872 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.883 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.894 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.905 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.916 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.927 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.939 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.950 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.962 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.973 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.985 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:55.997 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.009 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.021 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.034 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.046 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.059 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.071 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.083 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.095 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.107 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.119 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.131 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.143 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.155 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.167 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.180 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.192 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.204 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.216 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.228 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.240 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.252 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.264 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.276 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.288 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.301 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.313 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.325 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.338 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.351 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.363 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.376 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.388 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.400 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.412 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.425 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.437 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.449 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.461 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.473 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.485 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.497 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.509 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.521 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.533 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.546 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.558 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.570 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.582 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.594 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.606 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.618 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.630 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.642 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.654 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.666 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.678 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.690 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.702 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.714 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.726 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.738 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.750 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.762 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.774 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.787 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.799 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.810 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.822 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.834 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.845 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.856 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.868 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.880 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.892 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.904 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.917 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.928 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.940 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.952 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.964 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.976 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:56.993 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:57.005 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:57.017 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:57.030 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:57.042 [DEBUG  ] ScreenManager: In main loop iteration
2025-07-22 22:55:57.086 [INFO   ] Shutting down PRAXIS
2025-07-22 22:55:57.115 [INFO   ] StateManager cleanup completed
2025-07-22 23:07:35.700 [INFO   ] EventBus initialized
2025-07-22 23:07:36.842 [INFO   ] Configuration loaded from: /home/teej/projects/github/praxis/_Config/settings.json
2025-07-22 23:07:37.259 [INFO   ] StateManager: State loaded successfully from /home/teej/projects/github/praxis/_State/application.json
2025-07-22 23:07:37.269 [INFO   ] StateManager initialized: Path=/home/teej/projects/github/praxis/_State/application.json, AutoSave=True
2025-07-22 23:07:43.201 [INFO   ] Starting PRAXIS main loop
2025-07-22 23:07:43.250 [INFO   ] ScreenManager.Run: Starting main loop
2025-07-22 23:07:43.256 [INFO   ] Active screen: MainScreen
2025-07-22 23:07:43.259 [INFO   ] Active screen.Active: True
2025-07-22 23:07:44.037 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.114 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.167 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.221 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.274 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.330 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.386 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.440 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.496 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.563 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.625 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.681 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.737 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.798 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.857 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.915 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:44.973 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:45.033 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:45.094 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:45.148 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:45.210 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:45.268 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:07:45.327 [ERROR  ] Error in input handling - InvalidOperationException: Cannot see if a key has been pressed when either application does not have a console or when console input has been redirected from a file. Try Console.In.Peek.
2025-07-22 23:23:15.226 [INFO   ] EventBus initialized
2025-07-22 23:23:16.055 [DEBUG  ] TaskService: Loaded 11 tasks
2025-07-22 23:23:16.439 [INFO   ] Configuration loaded from: /home/teej/projects/github/praxis/_Config/settings.json
2025-07-22 23:23:16.833 [DEBUG  ] StateManager: Fast index rebuilt with 5029 entries
2025-07-22 23:23:16.836 [INFO   ] StateManager: State loaded successfully from /home/teej/projects/github/praxis/_State/application.json
2025-07-22 23:23:16.846 [INFO   ] StateManager initialized: Path=/home/teej/projects/github/praxis/_State/application.json, AutoSave=True
